,logFC,AveExpr,t,P.Value,adj.P.Val,B
MAPK1,-0.0521150479357377,10.1652744394649,-1.07453154256205,0.284258355304499,0.749875339768147,-5.22877799476397
MAPK10,-0.0229493501712152,6.04734878100537,-0.698496549114378,0.485915867186201,0.856800884999275,-5.52922751467434
MAPK11,0.0120071670292097,7.01915200990474,0.352213380406534,0.725157805379128,0.941403512836409,-5.69378851622829
MAPK12,0.00782524287810737,6.89895023035663,0.217546474540776,0.828069287516618,0.965388969874857,-5.72854569691288
MAPK13,0.0374679583401756,6.51841852764167,0.792826160600789,0.429093854775515,0.830692015884129,-5.4657155782366
MAPK14,-0.066448578104545,9.0736399750294,-1.3850874703684,0.168020671792329,0.647125271905815,-4.88629225954695
MAPK3,-0.061673087506902,9.30686846135845,-1.41314028175258,0.159624246320338,0.639822008935828,-4.8512004042108
MAPK7,0.0521527242227542,7.53023029775188,1.35741305828549,0.176627809392079,0.657372957209531,-4.92023974874806
MAPK8,0.0210532425487937,7.25741091739521,0.468603510170675,0.64001298750843,0.916639263935717,-5.65053827479232
MAPK9,-0.039789341286796,7.66742243555641,-0.558095643055291,0.577586219464582,0.894773367067245,-5.6089696918808
MAPKAPK2,0.00013735929028158,8.25772951284118,0.00347478151105941,0.997232009804601,0.999121558862247,-5.74998825114506
MAPKAPK3,-0.00470408911378328,10.406106209566,-0.0967735785124343,0.923031519541823,0.98514607473501,-5.74574894145242
MAPKAPK5,0.0110106226115292,8.1214581700989,0.323710223428778,0.746594828782498,0.947718982739939,-5.70251408469031
MDM2,-0.0415948562180795,7.23200814280964,-0.816548059711487,0.415442914031705,0.823142394810966,-5.4484902689199
MDM4,0.0845146650581743,6.77743398968903,1.0335826814258,0.302945072070759,0.762371505681698,-5.26759946919279
MIF,0.104270173710942,9.60887877861787,1.81271257957998,0.0718157986924223,0.512901976184374,-4.27773535667815
MINK1,0.0231282734120111,8.78517392294883,0.41890718403545,0.675865266547537,0.929927543622535,-5.67050214150881
MKI67,-0.0311989497432013,6.04105405866988,-0.6761783931511,0.499937481894125,0.864041040073267,-5.54308733776936
MNT,0.103723655985315,8.70897860833191,2.59072018070591,0.0104936378537241,0.299540757654891,-2.77825486202457
MORC3,-0.0965766702761872,8.10191713245634,-1.77683850763463,0.0775609247011809,0.518324106975396,-4.33479443949849
MRAS,0.0541011908794511,7.06058712701403,1.3592401026509,0.17604953352165,0.656652341358551,-4.91801912940947
MTOR,0.048974629357815,7.61677538612413,1.57321874103107,0.117712021858238,0.584882571929437,-4.63790889594739
MYBL2,0.000940946225012063,7.11739995243231,0.0259004988416509,0.979370097035278,0.995962172937033,-5.74968965540444
MYC,0.0190374942523253,8.50009305686551,0.272899819346534,0.785294336111076,0.958527523104505,-5.71624573872723
NBN,-0.086141691810055,7.9973695049517,-0.946621290680027,0.345308705038995,0.78470407840126,-5.34511150151571
NEK4,-0.085738205800622,7.51367868837092,-1.44626910936373,0.150125632009955,0.624879125437665,-4.80887851786992
NFATC1,0.0416242005412739,7.96871360416872,1.20502754883142,0.230033606135364,0.712494606004764,-5.09518120791874
NFATC3,-0.044868480785949,8.21891028380429,-0.725140470017618,0.469461774782417,0.847086615742108,-5.51209618145441
NFATC4,-0.00415102426159386,7.0062357860005,-0.139840660004305,0.888967865084233,0.977324475136208,-5.74113047308638
NFKB1,0.0822902723130916,9.05976394003439,1.87378910919895,0.0628463411421151,0.491875471664536,-4.17809002146303
NOL9,-0.0593831403752496,8.16757027341159,-1.49637744299244,0.136593586543558,0.61158852833027,-4.74305797648875
NPM1,0.108454520653487,7.59301414281768,1.21272856030966,0.227083091194333,0.709890384184086,-5.08682856203647
NRAS,-0.06870220419977,8.6549759416779,-1.11362465079575,0.267168293698534,0.738107300131297,-5.19033200247815
NUAK1,0.00330186422559464,5.9314706144437,0.104204787236113,0.917141869208815,0.984203875470751,-5.74507202690077
NUP62,0.0373383214212026,8.18591558496658,1.03071739586583,0.304282818862302,0.763152874052113,-5.27026030615006
OPA1,0.010135341431881,7.45416222935072,0.220640163046356,0.82566367825847,0.965289700335966,-5.72793144880965
PAWR,-0.0724638129099615,5.58008873367689,-2.03881684878909,0.0431715355695917,0.44141503772076,-3.89320099317782
PHC1,-0.0157752759102472,6.70538780712779,-0.257328442247856,0.79726734585368,0.960138407855511,-5.71998623348985
PHC2,0.0473351705160088,8.8059238379287,1.20810470221884,0.228851360214449,0.712010508215534,-5.091849927367
PHC3,-0.063580548571708,7.93341432446298,-1.3399659146274,0.18222215882062,0.662206015044441,-4.94129869252839
PIK3CA,-0.0419005048932046,7.41048779726873,-0.601714072460696,0.548245660041786,0.88347274385145,-5.58609399292014
PIK3CB,-0.0132086527775126,8.2406751200484,-0.263941448618598,0.792176463574666,0.958936820182393,-5.7184244955579
PIK3CD,0.0496470236488644,9.19467958440188,1.12097446103276,0.264036601286048,0.735945512721134,-5.18295309577891
PIK3R1,-0.154115436512528,8.38326595719601,-1.95206521822902,0.0527368838605989,0.466977957247281,-4.04579831065486
PIK3R2,0.0969758149311684,7.41756233678954,2.41828449481009,0.0167560022377924,0.342649445393088,-3.1529684441768
PIK3R3,-0.0194347887459081,6.00778572073095,-0.564809457582775,0.573021826110674,0.894376193909851,-5.60556014768069
PLA2R1,-0.011989819762789,4.90885965542736,-0.647964764743401,0.517968687741248,0.870889591244906,-5.55996833098105
PLK2,-0.000401055016935103,5.17369682196987,-0.0123655114017949,0.990149940177138,0.998078497457619,-5.74992441646761
PML,-0.0263434771918218,7.55352343187724,-0.733480171604533,0.464376186685791,0.845316914255577,-5.50660318241759
POT1,-0.0334783397836418,6.56366235995669,-0.420897580736249,0.674414274968932,0.929772575698718,-5.66974543025857
PPID,0.0515463075562801,7.75138410783847,0.888600048833775,0.375598254043075,0.8040568754375,-5.39308882838621
PPP1CA,0.0330239983604557,10.8964905557634,0.819745600896112,0.413622881478075,0.821916334275687,-5.44612994734437
PPP1CB,-0.190803715628027,9.33179760560589,-2.5439119297891,0.0119428299316669,0.312285150575382,-2.88230065636774
PPP1CC,-0.0306852207447506,10.5860028587541,-0.307113837279122,0.75916992737335,0.951999766655365,-5.70725618577117
PPP3CA,-0.119547633894641,9.22261686325737,-2.92315424179341,0.0039855995881752,0.246572415828602,-1.99032259899971
PPP3CB,-0.00645382595391553,7.88394131613801,-0.14803687087697,0.882506532093641,0.976279617284911,-5.74006113957519
PPP3CC,-0.0363230024199712,6.38659575369716,-0.635202978870826,0.52623486762062,0.8765844539543,-5.56736918331409
PRELP,0.0684654242098821,7.46467194544253,1.93997474553511,0.0542024566982985,0.469660310118637,-4.06656724276552
PRKCD,-0.00274291585463438,10.49529132096,-0.0419704902536139,0.966576366917212,0.992457653809829,-5.74919528511028
PSD,0.0271268475225508,6.31414475843279,1.0507954806458,0.294991938529028,0.756662158795641,-5.25146177664579
PTEN,0.086100802801619,9.82215924481658,1.68462586562748,0.0940780623417647,0.548649670333804,-4.47644993941073
QTRT1,0.0976940239548449,7.72178259076523,1.99340056723719,0.0479765034287477,0.455325721429755,-3.97387058207613
RABAC1,-0.0159650460552943,9.21681760849526,-0.341782804431987,0.732978393929648,0.942844032899939,-5.6970668258836
RAD1,0.0417086572257848,7.17864418508571,1.18396644035408,0.238243134672477,0.718288253995584,-5.11775817525083
RAD50,-0.025032514135952,6.74101982061185,-0.486909115571481,0.627012204796087,0.91249882011443,-5.64262288442025
RAD9A,0.031984082813743,8.10526966205215,0.667800330984066,0.505256523541088,0.866223266407489,-5.54817478478911
RAF1,0.0302039211776428,9.39661515651482,1.02117758380291,0.308765283326634,0.764948603294523,-5.27906697315166
RB1,-0.170080294391289,8.47409506243788,-1.89240603174404,0.0603058479446181,0.483681409707273,-4.14709212656869
RBBP4,0.124178740870679,7.64643105170816,1.56523417754302,0.119572197895129,0.588532661980282,-4.64907175399767
RBBP7,0.0258618201110536,9.13256004183994,0.531388666782203,0.595911974919026,0.90226681791568,-5.62213060691177
RBL1,-0.0438011076244686,5.82206354545086,-0.965557278514983,0.335773409092015,0.780659115275909,-5.32880511086369
RBL2,-0.0767981178699504,8.66110532030955,-1.1321906511194,0.259306907079796,0.733550229302111,-5.17160061535156
RELA,0.0142851104361341,9.22772366898503,0.390544611733004,0.696671376454361,0.934576236157165,-5.68089623942528
RHEB,-0.0718307984843261,6.38331667067652,-0.97362218353492,0.331764760803774,0.777719926793129,-5.32176338542152
RING1,0.054588233804175,8.71557074971054,1.1624200069895,0.246855788649001,0.722857171121157,-5.14045152910737
RNF2,-0.185650771038321,6.61210752275859,-2.33889745544587,0.0206203681024015,0.35516058885877,-3.31750794206396
RPS6KA1,-0.00569121720533516,9.74512449020723,-0.149894574538273,0.881043126137122,0.976162729258292,-5.73981030894515
RPS6KA2,-0.0464160314721447,7.00028351070672,-1.50037142464329,0.135557259954012,0.610392463312796,-4.73771815363754
RPS6KA3,-0.107251996998512,8.73142097668606,-1.5094756015251,0.133217906030667,0.60549314646404,-4.72549465381307
RRAS,-0.161543871420449,8.69956576376391,-1.73082535685312,0.0854777067128211,0.531138475287725,-4.40638300408451
RRAS2,0.0330335664099017,7.3538086391564,0.51427539326998,0.607793662497204,0.907116872365403,-5.63022600248815
RSL1D1,0.0284501942372319,8.89581753991475,0.303859162637542,0.761643677429744,0.952337453056458,-5.70815692244378
SCMH1,-0.0720435883103043,7.47231506107044,-2.53793013326121,0.0121403926762281,0.312285150575382,-2.89547254026469
SERPINE1,-0.0236782682706211,6.80100453812272,-0.51100123850419,0.610079002512496,0.907695423491827,-5.63174475083816
SIRT1,-0.144263439831625,7.84231968465044,-2.6500167324665,0.00888546472717616,0.287650729826717,-2.64397944563535
SIRT6,0.0416405796213191,8.18331624829681,1.08123399075409,0.281276402907582,0.747378123447185,-5.22228243601999
SLC25A31,0.0347697113319176,4.49525529199709,1.43108109386746,0.154424847731379,0.631125446844493,-4.82839935922111
SLC25A4,-0.0444192839142898,6.49785856724496,-1.4716061886282,0.143159471748776,0.614948848858187,-4.77586827604162
SLC30A10,0.0277441008758093,5.91189226854905,0.952948271991702,0.342103514352138,0.78416197348607,-5.3396985975174
SMAD2,-0.0562940444758837,8.64964167916579,-1.19214030847281,0.235032533613876,0.717820094037133,-5.1090423164841
SMAD3,-0.0216271911136339,8.03862270254777,-0.702255706420758,0.483575453578572,0.855716627336488,-5.52684905463401
SMC5,-0.0141397102077683,7.70535056656012,-0.259883827080277,0.795299091650974,0.959600154993377,-5.71938744286995
SMC6,0.0253467706136199,6.77023511525081,0.416850333829536,0.677365980814143,0.930649870208087,-5.67128035794374
SP1,-0.163859212043088,8.61552380137632,-2.29952148007595,0.0228133706174368,0.363081532279723,-3.39723568579659
SPI1,0.0449078258952937,10.0815981375938,0.502278555387767,0.616186099707074,0.909011618327003,-5.63574368110501
SQSTM1,-0.0142913974443655,9.00483308037194,-0.462505140068559,0.644369262665635,0.917905874616961,-5.65310808867019
SRF,0.0446492412362893,8.22468238537791,1.7118934567741,0.0889210939057952,0.538081649444114,-4.43531530980403
STAT3,-0.0221462883572006,10.4528727210042,-0.677255854821111,0.499255609917502,0.863899920825364,-5.54242849264251
SUZ12,-0.0841188559541006,8.74114166944193,-1.20862773258932,0.228650846391393,0.711586042132856,-5.09128287506303
TBX2,0.029209799241757,6.75533330843887,1.10338280397339,0.271575122802802,0.742568373209138,-5.20053485632543
TBX3,0.0447037780062169,5.94185792990022,1.44305717192596,0.151027052937422,0.625981484067611,-4.81302343594577
TERF1,-0.0251966464688955,7.43579383307092,-0.762812888298324,0.446737104871827,0.837226803796922,-5.48678794152319
TERF2,-0.0110069061945666,8.45285485720231,-0.471485148438545,0.637958873255843,0.915705187258646,-5.64931229622836
TERF2IP,-0.0276697089124944,8.88162028366306,-0.662566796187119,0.50859438683427,0.86744450215608,-5.55132078396126
TERT,0.0326387335961114,7.56056551088521,0.765038669315677,0.445414538344056,0.836629381302487,-5.48525289605808
