,logFC,AveExpr,t,P.Value,adj.P.Val,B
USP34,-0.0405791470686925,8.20506152948479,-0.713391514266958,0.476678804578771,0.851337676757661,-5.51972891632768
UNC50,0.0302563062338113,8.13000582462351,0.713307392541933,0.476730698314043,0.851337676757661,-5.51978311992128
ZNF710,0.0351990130397759,8.71572927119927,0.713038301176772,0.476896718693961,0.851347516430645,-5.51995646555816
EPHA3,-0.0126541852570634,4.78585414669501,-0.712874798681751,0.476997609878538,0.851347516430645,-5.52006176031606
PF4V1,-0.132414337981003,5.65837039008991,-0.712754599522315,0.477071787742668,0.851347516430645,-5.52013915266047
DONSON,0.025124945892256,6.0866421036436,0.712742238921986,0.477079416135339,0.851347516430645,-5.52014711051587
GPATCH4,0.0200808794198606,6.44685303983063,0.71267719388264,0.477119560045741,0.851347516430645,-5.52018898478562
ZSCAN12,-0.0193878357255803,5.43265830324326,-0.712323907479469,0.477337630764064,0.851474878494399,-5.52041635492661
MS4A12,-0.0225900639670211,5.27512264078635,-0.712313102693745,0.477344301029145,0.851474878494399,-5.52042330697023
PGLYRP4,-0.0254277244366188,7.08009866168763,-0.711983234917861,0.477547967567461,0.851701354299565,-5.52063550097188
PRKD3,-0.0460721965999129,7.5090003002358,-0.711632641521665,0.477764483099892,0.851871915637418,-5.52086092016898
LAIR2,0.0460211903898919,5.55801039470772,0.711536313976704,0.477823981475204,0.851871915637418,-5.52092283608138
FXYD7,0.0370834025347104,6.96740816610821,0.711455737896738,0.477873753827943,0.851871915637418,-5.52097462112191
KLF10,0.051916792988365,9.71885528456831,0.711164132792065,0.478053904063388,0.852056268173332,-5.5211619826927
GSG1,0.0184570299583511,5.44724520039406,0.710810817142228,0.47827222857363,0.852213439172398,-5.52138889223413
NINJ2,0.0339383118529373,8.06511114085672,0.710668394289816,0.478360251553668,0.852213439172398,-5.52148032865433
GPR32,-0.0266652708645578,5.98490282956986,-0.71063107686794,0.478383316680527,0.852213439172398,-5.5215042836801
MASP2,-0.0144454908684333,6.10820755601526,-0.710524683495052,0.478449079593005,0.852213439172398,-5.52157257350309
OPRL1,0.0222799452035858,7.13113232142726,0.710182922724172,0.4786603594194,0.852328718448189,-5.52179186794598
GABARAP,-0.030524182916972,12.4547782319167,-0.710171669697462,0.478667317024758,0.852328718448189,-5.52179908678924
ERBB4,-0.0145423408942769,5.44252689628865,-0.709912474109044,0.478827589846312,0.852383678705574,-5.52196532993828
NSUN3,-0.0275753716823104,7.96957438028149,-0.709873470791179,0.478851709993279,0.852383678705574,-5.52199034071333
PDZK1IP1,0.0927922450706378,7.571378535044,0.709377180230902,0.479158680869931,0.852683441593771,-5.52230846660071
PYHIN1,-0.0728780103615643,6.33692827382118,-0.709317105630101,0.47919584620436,0.852683441593771,-5.52234695987218
FRMD8,0.0354251327551562,8.15836085015858,0.709228795179222,0.479250482617681,0.852683441593771,-5.52240353960974
NADSYN1,0.0367732690304372,8.08550271772459,0.707360044040863,0.480407456878325,0.854277346742489,-5.52359919213874
ANKS1A,0.0247978748695106,7.85746387731408,0.707225072741927,0.480491079280473,0.854277346742489,-5.52368542733993
ARL6IP5,-0.0565921359223225,11.6060867388057,-0.707173192885875,0.480523223934992,0.854277346742489,-5.52371856981616
STMN2,-0.0283705271730597,5.80694591078,-0.707116277592925,0.480558489897063,0.854277346742489,-5.52375492631019
KLK7,-0.0194065930695597,6.21631909273847,-0.707046656310332,0.480601630704804,0.854277346742489,-5.52379939521748
XK,-0.0602291740124512,6.55883258601337,-0.707036471752537,0.480607941741744,0.854277346742489,-5.52380589999249
ACHE,0.0213466364551627,6.30983374289459,0.706768311834284,0.480774128064223,0.854300246485936,-5.52397713757142
DCAF16,-0.0414137445973646,7.00408624822207,-0.706767393183545,0.480774697432512,0.854300246485936,-5.52397772407891
AMELX,-0.0275655987707983,5.02946294768176,-0.706257612525639,0.481090710335289,0.854413353989024,-5.5243030739692
NKTR,0.0786751969893666,7.98766298038087,0.706244071997764,0.481099105661784,0.854413353989024,-5.52431171256535
HCRTR2,-0.019600601779203,5.8653857009162,-0.706118365953095,0.481177049103567,0.854413353989024,-5.52439190275212
ACSL3,0.0435400528228369,7.14299412626604,0.706049736931725,0.481219605134745,0.854413353989024,-5.5244356764797
MYB,-0.0432829137297546,6.78248015568257,-0.705533821142632,0.481539584538898,0.854413353989024,-5.52476460839014
TRIP6,0.0267706397381069,7.19967206213892,0.705385500902387,0.481631596806817,0.854413353989024,-5.52485912859219
CCR3,0.0520915394097763,6.67722407120063,0.705329980415579,0.481666042101582,0.854413353989024,-5.52489450511801
CDK14,-0.0320029445581129,6.7654121367443,-0.70532735984936,0.48166766795247,0.854413353989024,-5.52489617482123
C17orf70,0.0327884900277358,8.0575226391514,0.705243107728409,0.481719941234041,0.854413353989024,-5.52494985308091
LY75,-0.060797302417841,8.00046558526214,-0.705178769308589,0.481759861381951,0.854413353989024,-5.52499083974252
POLA2,0.0254523235245889,7.00436640330942,0.705173995351936,0.481762823557824,0.854413353989024,-5.52499388083406
GPATCH1,-0.0180776302472889,6.69304747659343,-0.705127169516392,0.481791878889095,0.854413353989024,-5.52502370860385
DFNA5,0.0271650765737723,5.82511508607424,0.705051788324237,0.481838654780193,0.854413353989024,-5.52507172182895
C1orf54,0.0411428279844914,7.04832967161042,0.704705211588807,0.482053746295296,0.854516707821415,-5.52529240449874
ZBTB20,-0.0331519254599195,6.91759861418684,-0.70466682043586,0.482077575751697,0.854516707821415,-5.52531684342958
CASP7,-0.0283705010060382,7.07283521934188,-0.704585896496892,0.482127807501906,0.854516707821415,-5.52536835342981
TSPYL4,-0.0291193551217477,7.41636522703064,-0.704416973979563,0.482232671687961,0.854566164446715,-5.52547585767685
PDGFD,0.0227380219871609,5.63218249413305,0.703748389374964,0.482647840301736,0.855165409080977,-5.52590110152959
CLDN15,0.0380225201937403,8.28344906989841,0.703556172462034,0.482767236841069,0.855170900732041,-5.52602328418895
LRRC19,-0.0161434812395624,4.00217048278374,-0.703495432615945,0.482804969082237,0.855170900732041,-5.52606188657422
PSMB8,-0.027965517765395,9.16306040996996,-0.703195192895508,0.482991504961931,0.855262438819712,-5.52625265124603
METTL2B,-0.0229616734641551,5.91985048428597,-0.703164309584325,0.483010694690059,0.855262438819712,-5.52627226912884
PTPRB,0.0135408687796854,5.23994607692362,0.702839233843699,0.483212709889729,0.855317836183625,-5.52647871379788
RPH3A,-0.0461320714773121,7.5406704428199,-0.702817943598576,0.483225942124248,0.855317836183625,-5.52649223120898
NR2C1,0.0381862319461534,6.31294921289019,0.702742128366417,0.483273064140495,0.855317836183625,-5.52654036383286
SMAD3,-0.0216271911136339,8.03862270254777,-0.702255706420758,0.483575453578572,0.855716627336488,-5.52684905463401
TUBGCP4,-0.0308391096227254,7.11159454991852,-0.701987492080145,0.483742236245846,0.85577044355803,-5.52701917677026
SNCB,-0.0251556886283026,6.72167118699776,-0.701958923032387,0.48376000308121,0.85577044355803,-5.52703729365171
TLX3,-0.0202377238670524,6.0785807338018,-0.701827720358615,0.483841601441341,0.855778455304978,-5.52712048559751
CUTA,0.0262527039953024,9.75068970981131,0.701233389655682,0.484211325594918,0.856217204738854,-5.5274971406618
LPPR4,0.0422019212812073,6.86766591877611,0.701181070107295,0.484243880201729,0.856217204738854,-5.52753028282273
HIST1H2AE,0.0588203449761853,6.21052077287029,0.700585575575604,0.484614497070458,0.856280890499374,-5.52790732970295
SLC7A5,0.0388564473044122,7.43099034498123,0.700576945240898,0.48461986945726,0.856280890499374,-5.52791279179868
SLC38A3,-0.0187980895522868,6.21553853669075,-0.700519948027379,0.484655351063763,0.856280890499374,-5.52794886337252
P2RX1,0.0489473325183525,9.47586300448007,0.700512734487623,0.484659841700037,0.856280890499374,-5.52795342836567
LGI2,0.0199340482030834,6.29246411369714,0.700503690921173,0.484665471612803,0.856280890499374,-5.52795915140107
ALG3,0.0410664980198838,8.81580424933719,0.700152690243047,0.484884008537025,0.856475338942115,-5.52818121828904
CELA3B,0.0262995054959978,7.26905443844114,0.700079160013096,0.484929796103123,0.856475338942115,-5.52822772450864
LZTS1,-0.0178378181155452,6.5046536860527,-0.699919348729571,0.485029319378841,0.856514879513779,-5.52832878483059
TACO1,0.0274760013537936,7.15960308614399,0.699322894781635,0.485400862682537,0.856800884999275,-5.52870576379707
CDCA8,-0.0207022905430385,6.36028100567708,-0.699215386629256,0.485467848242764,0.856800884999275,-5.52877367861906
GSTA1,0.0319426986646665,5.84060659093014,0.699208627090025,0.485472060106343,0.856800884999275,-5.52877794839436
ENPP1,-0.0183717005777231,5.07327491166256,-0.699014043446875,0.485593313583613,0.856800884999275,-5.52890084281285
TNP2,-0.0224804927140294,5.08257753561776,-0.69873093285247,0.485769761582906,0.856800884999275,-5.52907958809126
SCRG1,-0.0232678519829941,5.14992068941767,-0.69861304168845,0.485843247297289,0.856800884999275,-5.52915399888925
MAPK10,-0.0229493501712152,6.04734878100537,-0.698496549114378,0.485915867186201,0.856800884999275,-5.52922751467434
MEF2D,-0.0228975408026209,7.94019767221104,-0.698353469243402,0.486005069347876,0.856800884999275,-5.52931779243121
COX6C,0.0520265925605887,9.47807462990872,0.698323915686526,0.486023495424089,0.856800884999275,-5.52933643727167
SLC25A1,-0.030699656168288,8.09312445166084,-0.698316244370834,0.486028278404747,0.856800884999275,-5.52934127684723
NR1H4,-0.0206717514265584,4.76933360037958,-0.698173664508874,0.486117180053814,0.856800884999275,-5.52943121608607
E2F1,-0.0250068095989739,7.18527141514808,-0.698082968896354,0.486173735364028,0.856800884999275,-5.52948841729996
FAM60A,0.029372768079563,8.46035100880515,0.697953421207355,0.486254524000166,0.856800884999275,-5.52957010950147
HRAS,-0.0413626862096486,6.87605405186801,-0.697868206663686,0.48630766956002,0.856800884999275,-5.52962383720748
COPS5,-0.030967056272166,8.3209445689875,-0.697751075655973,0.486380725563066,0.856800884999275,-5.52969767758831
SFPQ,0.0433352417135282,9.36789442655858,0.697678711943522,0.486425862665294,0.856800884999275,-5.52974329013518
GNG5,-0.0290786170864763,10.818161268923,-0.697416141427079,0.486589661081974,0.856953464972917,-5.52990875504549
HEATR6,-0.0317977119496842,7.32756481209695,-0.697073422937353,0.48680350319789,0.85710215186254,-5.53012463400529
TRPC4AP,0.0298336068253029,8.75193471499498,0.696995246808032,0.486852289039268,0.85710215186254,-5.5301738625216
APEX2,-0.0386107994364151,7.36191272380669,-0.696741976464373,0.487010360804265,0.85710215186254,-5.53033331246377
CLDN14,0.0262303239244428,6.08453251309467,0.696601421758619,0.48709809626027,0.85710215186254,-5.53042177584333
NCF4,0.0422554951537943,9.93564820573497,0.696501456699375,0.487160500554907,0.85710215186254,-5.53048468181937
MFAP1,0.0243326043327015,7.95088484409536,0.696442876208952,0.487197072100344,0.85710215186254,-5.53052154116253
TUBB6,0.0439529342527276,8.00631528229739,0.696415108872108,0.487214407650968,0.85710215186254,-5.53053901153164
SLC33A1,-0.0500128796909731,6.99202277383638,-0.695960568679277,0.487498231489716,0.85738355143988,-5.53082489613521
SLC6A1,-0.0176794102672719,5.93033506915945,-0.695911629626277,0.487528795370263,0.85738355143988,-5.53085566546573
IGSF9B,0.0330522377021722,6.20550037858862,0.695649043764084,0.487692805812842,0.857536170347711,-5.53102072373219
SRSF6,0.0414563576029092,8.41627037326181,0.695342790375786,0.487884128853924,0.857736758517096,-5.5312131527194
CD1E,0.0515035393881265,6.62892333623687,0.694991350882137,0.488103730996269,0.857864194568985,-5.5314338699159
GRB10,0.0181471788120362,6.9910149893809,0.694979512311401,0.488111129438657,0.857864194568985,-5.53144130305338
TGFBR1,-0.0381123739199136,7.73632511978225,-0.694536630617785,0.488387949519757,0.858214874421171,-5.53171928685831
DAZL,0.0158941867841706,5.45583018872313,0.694198920842854,0.488599090054917,0.858278251522545,-5.53193113908025
MOCS1,-0.0156590551151554,5.95464352063834,-0.694171204215816,0.488616421055677,0.858278251522545,-5.53194852174112
TUBD1,-0.0375695737372341,6.05272733889634,-0.694108070533213,0.488655899326867,0.858278251522545,-5.53198811386289
PAIP1,0.034559780221878,7.47604772114412,0.693808496713159,0.488843250193644,0.858471524616515,-5.53217593255239
PLXNB1,0.0237059773485742,7.16835346071055,0.69343107394089,0.489079342743473,0.858750319706439,-5.53241244423801
TGFBRAP1,-0.0229726368129288,7.58597837973965,-0.69271166019971,0.489529535598509,0.859286227567612,-5.53286291027958
IDH3G,-0.0332443443682564,10.0730200006614,-0.692647266107399,0.489569842946398,0.859286227567612,-5.53290320845482
SLC35D1,-0.0308925333321382,6.15033800883411,-0.692459908305171,0.489687129431512,0.859286227567612,-5.53302043683034
UBOX5,-0.0173914150037984,7.72105092183862,-0.692341279937567,0.489761399001242,0.859286227567612,-5.53309464542702
RNFT2,0.0160075735141714,6.27709290780826,0.692325175711838,0.489771481833161,0.859286227567612,-5.53310471853626
RAB8B,0.0565728003897945,9.68365284937248,0.692146597735442,0.489883296800066,0.859346623644223,-5.53321640253174
CLCN1,0.0210654564580697,6.60936042596554,0.691883378751198,0.490048134244512,0.859499997259685,-5.53338096946873
SLC17A4,-0.0185544672559725,6.13876338503219,-0.691234803908792,0.49045442429699,0.859954501397335,-5.53378619911605
PLAGL2,-0.0545185998572855,8.19682885559824,-0.691181779233963,0.490487648899614,0.859954501397335,-5.53381931224839
TDO2,0.0173208513439409,4.80585752497048,0.690930681547329,0.490645000182495,0.859954501397335,-5.53397608481084
SSTR4,0.0302128137632396,6.88564873589338,0.690753030082544,0.490756342668742,0.859954501397335,-5.5340869671312
VGF,-0.0322424524794194,7.55108264903232,-0.690465988056135,0.490936274310596,0.859954501397335,-5.53426606643598
RBM10,0.0287017954502362,7.96859938897766,0.690406589425006,0.490973512676512,0.859954501397335,-5.53430311886137
LRP6,0.0171960365594845,5.76750891017969,0.690371396499416,0.490995576652642,0.859954501397335,-5.53432507045358
MLXIPL,0.0245390266737378,7.22999597170118,0.690218456984962,0.491091467335626,0.859954501397335,-5.53442045358691
CNR2,0.049198441653596,7.32242728122524,0.69013375996266,0.491144575413684,0.859954501397335,-5.53447326718606
ARHGAP25,0.0269071463221682,9.27762570684017,0.69009587933637,0.49116832893638,0.859954501397335,-5.53449688591195
UCHL1,0.0174780998440953,6.31003390108281,0.690016659733273,0.491218006597854,0.859954501397335,-5.53454627549715
GDF9,0.0204491132894118,6.35463343603472,0.689986982321295,0.491236617647992,0.859954501397335,-5.53456477647592
L3MBTL1,0.0188289436557056,6.73700731360855,0.689735623008591,0.491394263329888,0.860094877051556,-5.53472144285393
CHRNA5,0.0279634706982872,5.20546290118936,0.689305228922622,0.491664258403943,0.860178833328055,-5.53498956575967
GPR124,0.0221607823546535,7.39452872064397,0.689248806354276,0.491699659403297,0.860178833328055,-5.53502470304208
ASH2L,-0.0321361896254331,9.53255134846983,-0.68918259353442,0.491741204824985,0.860178833328055,-5.53506593358234
CHAT,0.0201017062765345,6.73656111010335,0.689165242020638,0.491752092396118,0.860178833328055,-5.53507673767152
DUSP10,0.0600510323291426,7.80046411150098,0.688982817918548,0.491866566129993,0.86024355808906,-5.53519030946412
BCMO1,0.0183179198058516,5.57516990779269,0.68851416133038,0.49216072102829,0.860396733592993,-5.53548194413109
CCDC71,-0.0259925314856533,7.81503226494168,-0.688468444083388,0.492189420810849,0.860396733592993,-5.53551038241469
NAT1,-0.0593045272540156,6.24321714847192,-0.688237425462249,0.492334460557485,0.860396733592993,-5.535654058205
RFC4,0.0326621352097414,6.37469017253348,0.688213382684531,0.492349556594,0.860396733592993,-5.5356690082094
EFTUD1,-0.0353175884406642,7.04336691512792,-0.688109436797288,0.492414825269302,0.860396733592993,-5.53573363667963
YAP1,0.0200509531654056,6.10100918158908,0.688102692924896,0.492419059976897,0.860396733592993,-5.53573782935479
AMHR2,-0.0212459056193381,7.00723833126946,-0.687883563468191,0.492556669568939,0.860471081690544,-5.53587404024335
CRHR2,0.0184301075517768,6.33788516869632,0.687602515320378,0.492733193519063,0.860471081690544,-5.53604867671731
HIP1R,0.0241500940554902,7.13202330689286,0.687536179107481,0.492774863723704,0.860471081690544,-5.53608988608392
SLC11A2,0.0277159473573416,7.3222129183206,0.687511020439789,0.49279066806153,0.860471081690544,-5.53610551411265
TUFT1,-0.0160029818269436,6.24408753232211,-0.687363721493087,0.492883204789584,0.860471081690544,-5.53619700168345
RHOBTB1,-0.061576185699618,6.62332967802138,-0.687294710223585,0.492926562557056,0.860471081690544,-5.53623985797584
C9orf3,-0.0211008565902349,6.3208862410078,-0.686735850647952,0.493277753734599,0.860589837927266,-5.53658675469807
PDE9A,0.0152086268637888,6.24959668928237,0.686695971987463,0.493302818928702,0.860589837927266,-5.53661149756627
CPT2,-0.0294672172625434,7.52526004964237,-0.686444154894702,0.493461111070688,0.860589837927266,-5.53676770548809
RBP4,-0.0227909923775114,6.16841883457442,-0.686395891507308,0.493491452555949,0.860589837927266,-5.53679763787593
GOLGA1,0.031547720653359,7.28137991013869,0.686227481572891,0.493597333827114,0.860589837927266,-5.53690206737122
LDHAL6B,0.0268354899675618,5.80360321016051,0.686143365352782,0.493650223264582,0.860589837927266,-5.53695421755564
CCR10,-0.0342045405011975,6.38626983717255,-0.686109749205978,0.493671360818696,0.860589837927266,-5.53697505704252
PRKACB,-0.064774113893332,8.4169334221808,-0.686101541630788,0.493676521748159,0.860589837927266,-5.53698014496883
ID3,-0.0232745936437997,6.08599198810513,-0.686076740271742,0.493692117038606,0.860589837927266,-5.53699551911632
EMR3,0.0645992406912903,8.17788186313708,0.68591364868359,0.493794676949725,0.860633510100416,-5.53709660442711
CFTR,0.011178615112291,4.99085117319454,0.685420602456489,0.494104798368138,0.861038870225958,-5.53740205276633
GNAQ,0.0350628295413298,10.3808332063905,0.684771569033055,0.494513194610797,0.861401029082521,-5.53780380449956
SNX10,0.0498962418519344,10.0539104600989,0.684770833158586,0.494513657754098,0.861401029082521,-5.53780425979133
LYL1,0.030838373574662,8.89721674426932,0.684720480043919,0.494545349459751,0.861401029082521,-5.53783541253594
PRDM16,0.0204991783849504,6.61820661088882,0.684368367665246,0.494766995820519,0.861651932495459,-5.53805319578232
ZNF646,-0.0240243699483802,7.10769968078219,-0.683915987229755,0.495051837203316,0.861805342371835,-5.53833283199527
TMEM159,0.0266462785702757,6.73545331911717,0.683893986142704,0.495065692445322,0.861805342371835,-5.53834642714958
CLMN,-0.0383001887203305,7.59358518172743,-0.68385868895447,0.495087921378777,0.861805342371835,-5.53836823746969
FMNL1,0.0539789931778145,9.60721284555065,0.683647451268614,0.495220962730481,0.861901813504586,-5.53849873898707
S100A14,0.0208716897596926,6.37855575927119,0.683172161932411,0.495520379122543,0.862287774608481,-5.53879222377292
MAP2K7,0.0310121369211505,7.15491638872548,0.682971382722725,0.495646892629222,0.862314627322334,-5.53891614132258
ESPN,-0.0394283537498543,7.40766603794369,-0.682901189643957,0.495691126278679,0.862314627322334,-5.53895945477362
RBBP6,0.0316361409611581,8.15980385323507,0.682626374750503,0.495864327152406,0.862480809633508,-5.53912898993112
MTNR1B,0.0210595256423147,6.59638581144432,0.682080014008858,0.496208765444518,0.862722700331393,-5.53946584219744
NDRG4,0.0250265455282754,6.55452305783398,0.681998463380575,0.496260187874187,0.862722700331393,-5.53951609829361
PRDX3,-0.0781252233197058,8.30688201945194,-0.681888169731576,0.496329739021029,0.862722700331393,-5.53958405796392
DSP,0.0136646489381835,5.648046212107,0.681839104154898,0.496360681448108,0.862722700331393,-5.53961428720564
ADCY1,-0.0152680515482588,6.45614989146979,-0.681789648830122,0.496391870714812,0.862722700331393,-5.53964475438398
NUP214,-0.0222757844409802,8.91280917204247,-0.681442552010895,0.496610798883273,0.862826157452733,-5.53985852318848
MAST2,0.0161973639882405,7.56085221814474,0.681411365625496,0.496630471957397,0.862826157452733,-5.53987772485846
CHFR,0.0451650556967564,8.65215249425534,0.681152074423052,0.496794054929175,0.862826157452733,-5.54003733841526
CCNG2,-0.0443067398188806,8.43002311249544,-0.681090989964125,0.496832596427841,0.862826157452733,-5.54007493178625
TAS2R8,0.0320900854333832,4.23124141031917,0.681079386102683,0.496839918115344,0.862826157452733,-5.54008207280302
RPS21,-0.0231682108340401,8.61554315298683,-0.680475390578504,0.497221101278818,0.863300127933926,-5.54045360479416
C2orf43,0.0319885849614749,6.19332629098797,0.680286024170004,0.497340643298423,0.863300127933926,-5.54057002114126
ANKRD10,0.0362090336429439,8.22116229085231,0.680277405905425,0.497346084149255,0.863300127933926,-5.54057531860596
BNIP3L,-0.0262390538138568,11.1047269166054,-0.680001744032152,0.497520130865682,0.863467260570887,-5.54074472694864
SOS1,-0.0565292732913063,7.87020075309904,-0.679425923703279,0.497883796509371,0.863634279886266,-5.54109837798054
VAV2,0.0248831369259586,7.33796050260878,0.679330793093583,0.497943891035429,0.863634279886266,-5.54115677561026
GIF,-0.0193293595484594,5.44247512655248,-0.679302790115763,0.497961581412021,0.863634279886266,-5.54117396419245
UCKL1,0.0351185965043967,7.98921283397996,0.679241287071551,0.498000436037129,0.863634279886266,-5.54121171306862
PFN1,0.0476960613755821,12.042271722496,0.679188814673311,0.498033586828,0.863634279886266,-5.5412439164985
PTPN22,-0.0601449081354701,7.28836097000086,-0.678915935243213,0.49820600455895,0.863634279886266,-5.54141134857631
LUZP2,-0.0246099243266773,4.97258549652776,-0.678825025232567,0.498263452789527,0.863634279886266,-5.54146711386931
POLR1D,-0.0432457383772373,9.52857104287629,-0.678704787158846,0.498339439595591,0.863634279886266,-5.54154085795356
CLU,-0.0769579003939374,8.96795006284036,-0.67862357456017,0.498390767009246,0.863634279886266,-5.54159065969777
LAMC1,-0.0267022504614776,6.40721297093482,-0.678618247084806,0.498394134141858,0.863634279886266,-5.54159392644165
UNC93A,-0.0173325948063754,6.12612815457162,-0.678408496234776,0.498526713008456,0.863729227843017,-5.54172252289419
CIDEB,-0.0523577161551536,9.37684073474294,-0.678008523388855,0.498779579455803,0.863899920825364,-5.54196763336508
PQBP1,0.0249167506106289,8.04726542438922,0.677975111812327,0.498800705671314,0.863899920825364,-5.54198810207387
HOXB9,0.020750599898486,5.76676598692986,0.677834206850549,0.498889805480725,0.863899920825364,-5.54207441270564
COX8A,0.0412050180314409,10.8306331955767,0.677546333381974,0.499071865865802,0.863899920825364,-5.54225069276006
RPGRIP1,0.0185616322484838,6.56657990609629,0.677538704115316,0.499076691342741,0.863899920825364,-5.54225536354908
GDE1,-0.047573003853433,9.01153082092977,-0.677332887536271,0.49920687885115,0.863899920825364,-5.54238134884003
STAT3,-0.0221462883572006,10.4528727210042,-0.677255854821111,0.499255609917502,0.863899920825364,-5.54242849264251
MOSPD2,-0.0761530730611781,8.49592043694451,-0.67720808415706,0.499285831027112,0.863899920825364,-5.54245772547695
ZNF266,0.0438559081972283,8.31892219129801,0.677145475529263,0.499325440549098,0.863899920825364,-5.54249603516983
ZFYVE26,0.0216553891442084,7.89251483789753,0.676804797042407,0.499541001268771,0.864041040073267,-5.5427044318018
IVL,0.023261969824989,6.09069828195689,0.67624265758385,0.49989679813691,0.864041040073267,-5.54304807064855
SYT5,-0.0253375061347496,6.51488282680929,-0.676237451217353,0.499900094054996,0.864041040073267,-5.54305125200227
MKI67,-0.0311989497432013,6.04105405866988,-0.6761783931511,0.499937481894125,0.864041040073267,-5.54308733776936
PCDH9,0.0214298968937952,5.4740892742327,0.676151438484709,0.499954546559535,0.864041040073267,-5.54310380661796
GRK5,-0.030333703121288,7.16371013488404,-0.676108990433176,0.499981420527914,0.864041040073267,-5.5431297403424
OCLM,-0.0484420156442171,6.36422280020011,-0.675824745886313,0.500161396409617,0.864041040073267,-5.54330335845058
OSMR,0.0153377270360799,5.42620438446908,0.675774842055072,0.500192997733076,0.864041040073267,-5.54333383249577
TUBA1B,0.0627717034244348,7.91965754498437,0.675733497943457,0.500219179471752,0.864041040073267,-5.54335907780834
CD93,-0.0506116884115464,10.8721485540862,-0.675715887428723,0.500230331800176,0.864041040073267,-5.54336983057733
WDR37,0.0226037803045678,8.47762963230636,0.675664374521879,0.500262954487665,0.864041040073267,-5.54340128214181
LEPREL2,-0.0290433984650749,6.82793204032408,-0.675392321179894,0.500435262462655,0.864159041196094,-5.54356734669319
NTSR1,-0.0273765477993217,7.1274111178022,-0.675310765113401,0.500486923084662,0.864159041196094,-5.54361711652766
HYOU1,0.0223942594695288,8.55428386415346,0.675027261304047,0.500666527072156,0.864208092284822,-5.54379007912098
DEXI,0.033982243654183,7.22566852987408,0.675020219466294,0.500670988622862,0.864208092284822,-5.54379437435125
MMS19,0.030898826678408,8.04468491026772,0.674683907983074,0.500884092824603,0.864441555288217,-5.54399945863556
MCL1,-0.0351056236586498,10.3343231072631,-0.674472234499802,0.50101824488345,0.864538708808986,-5.5441284860276
LRFN4,-0.0385121918864595,7.49297240988945,-0.673784957407685,0.501453952196883,0.864909559456062,-5.54454714434916
CNTNAP2,0.0108709193501779,5.44609068570593,0.673607970100491,0.501566188157302,0.864909559456062,-5.54465488839828
DHDDS,-0.0230320580090915,8.11764616062288,-0.673554204027019,0.501600286408061,0.864909559456062,-5.54468761384529
PDK4,0.0969649550583789,8.102987659478,0.673417886419751,0.501686744098947,0.864909559456062,-5.54477057376674
SPTLC2,0.0285342895115583,8.83879398398557,0.673383501209105,0.501708553734982,0.864909559456062,-5.54479149722075
CARM1,-0.025559420595866,7.16406741563249,-0.673352373941061,0.501728297380616,0.864909559456062,-5.54481043729621
SNX19,0.0199454039519171,8.18668884074311,0.673227989426144,0.501807197103249,0.864909559456062,-5.54488611312509
CCNC,0.0629440178429217,9.13474655672319,0.673036839466253,0.501928460480675,0.864909559456062,-5.54500238213067
REG1B,-0.0427986722382547,4.72120324752597,-0.672927653523383,0.501997733836616,0.864909559456062,-5.54506878092618
FAM120A,0.0162714451688544,8.74053875038513,0.672905046307643,0.502012077692212,0.864909559456062,-5.54508252762117
ASTN1,-0.0156492171010809,5.93053738127864,-0.67243539410497,0.502310112753078,0.865171352983824,-5.54536800369979
FAM193A,-0.0224634524081484,7.39953980614177,-0.672377070205702,0.502347130921343,0.865171352983824,-5.54540344180822
C2,0.0339278349097292,6.89558101409118,0.672297283105473,0.502397774139021,0.865171352983824,-5.54545191619731
PSMC3,0.0216485303550265,8.24203338063365,0.672009679341028,0.502580347325413,0.865351554768397,-5.54562660147957
P2RY14,0.0533676681698978,7.09112863182276,0.671782806354762,0.502724393111881,0.865367284891166,-5.54576434759562
WASF1,-0.0323451312192811,5.71198148754761,-0.671749803661085,0.502745348958296,0.865367284891166,-5.54578438135738
CRYBA2,0.0177998992496882,6.47930832686886,0.671552826577223,0.50287043394457,0.865448434364616,-5.54590393283507
ZC4H2,-0.023561682872562,7.23699883977807,-0.670943714597902,0.503257339143842,0.865832445591007,-5.54627340128816
ATP8B4,-0.0511909875713856,7.0781817614944,-0.670773784994031,0.50336530598514,0.865832445591007,-5.54637641588926
PIM2,-0.0501406295490234,7.81092578667975,-0.670735039017846,0.503389925441711,0.865832445591007,-5.54639990081698
HSD17B2,0.0163941991943695,5.60191869662447,0.670539775139829,0.503514007208087,0.865832445591007,-5.54651823473666
TRPC5,-0.0139586967751377,5.27266852635376,-0.670323477511773,0.503651474048813,0.865832445591007,-5.5466492755759
TRIM24,0.0418546935025521,8.01392153281926,0.670320963404054,0.503653071994605,0.865832445591007,-5.54665079846531
CHRM3,0.05131800466875,7.26372308816776,0.670319564999267,0.503653960810136,0.865832445591007,-5.54665164552912
IL17RB,-0.0132399482476648,6.14738062418296,-0.670133829831807,0.503772020111112,0.865832445591007,-5.54676413636052
ELAVL1,0.0232878185551399,8.62945986740056,0.670097148338354,0.503795337802909,0.865832445591007,-5.54678634890888
SLC38A6,-0.0402846800796475,6.66882060700334,-0.669820802027586,0.503971024114469,0.86600034846287,-5.54695365210865
